MFS Africa;Johannesburg;None;South Africa;True;50-200;1;138;0;False;None;{'__typename': 'FundingRound', 'id': '0b12f60d-3665-484d-859b-220c21cdd033', 'fundingType': 'series_c'};None;u;None;http://mfsafrica.com;['Finance']
Smyrna Ready Mix, LLC;Murfreesboro;TN;United States;True;500-1000;0;94;0;False;None;None;None;u;None;https://smyrnareadymix.com/;['Logistics & Supply Chain']
Eaton;Cleveland;OH;United States;True;>10000;76;40;0;False;None;None;None;u;None;http://www.eaton.com/us/en-us.html;['Manufacturing']
Zalando;Berlin;Berlin;Germany;True;5000-10000;48;20;0;False;None;{'__typename': 'FundingRound', 'id': '03d95929-e0e3-4e58-b1ce-80780456d0f1', 'fundingType': 'secondary_market'};None;u;established;http://zalando.com;['Internet']
Pinnacle;None;None;None;None;10-50;28;31;0;False;None;None;None;b;startup;https://pinnacle.us.org;['Events']
Pinnacle;None;None;None;None;10-50;28;31;0;False;None;None;None;b;startup;https://pinnacle.us.org;['Events']
Nespresso;Lausanne;Vaud;Switzerland;True;>10000;10;18;0;False;None;None;None;u;None;http://nespresso.com;['Food & Beverage']
Mrsool;Riyadh;Riyadh Province;Saudi Arabia;True;200-500;73;109;0;False;None;{'__typename': 'FundingRound', 'id': '31bde737-0662-4631-b772-4aa812d599ed', 'fundingType': 'venture'};None;b;startup;https://mrsool.co/;['Information Technology']
VICE Media Group;;NY;United States;True;1000-5000;42;38;0;False;None;None;None;u;established;https://vice.com;['Media & Entertainment']
TechStyle;El Segundo;CA;United States;True;1000-5000;6;16;0;False;None;None;None;u;None;https://techstylefashiongroup.com/;['Apparel & Fashion']
Mazda Motor Corporation;Fuchu;Hiroshima;Japan;True;>10000;12;57;0;False;None;{'__typename': 'FundingRound', 'id': '17088880-ac4c-4d67-a61e-ec8402ff7a82', 'fundingType': 'post_ipo_equity'};None;u;None;https://www.mazda.co.jp/;['Automotive']
Compass Group;Chertsey;England;United Kingdom;True;>10000;12;21;0;False;None;{'__typename': 'FundingRound', 'id': 'c90ead23-6bea-4d51-89c2-b9412edfb2c6', 'fundingType': 'series_c'};None;u;None;https://compass-group.com;['Apps', 'Delivery', 'E-Commerce', 'Restaurants']
Flexport;San Francisco;CA;United States;True;1000-5000;105;45;0;False;None;{'__typename': 'FundingRound', 'id': '2ba083ea-516d-4a61-b4d6-98b3639ca95c', 'fundingType': 'series_e'};None;u;startup;https://www.flexport.com;['Logistics & Supply Chain']
Affin Bank Group;Kuala Lumpur;Federal Territory of Kuala Lumpur;Malaysia;True;1000-5000;0;22;0;False;None;None;None;u;None;https://www.affinbank.com.my/;['Banking']
Lagardere AWPL;Port Melbourne;Victoria;Australia;True;200-500;0;5;0;False;None;None;None;u;None;https://www.lagardere-traspac.com/;['Retail', 'Travel & Leisure']
BeiGene;Cambridge;MA;United States;True;5000-10000;14;58;0;False;None;{'__typename': 'FundingRound', 'id': 'f66de225-2575-463f-a612-57acffd696bf', 'fundingType': 'post_ipo_equity'};None;u;established;https://beigene.com;['Biotechnology']
OpenStore;Miami;FL;United States;True;10-50;27;20;0;False;None;{'__typename': 'FundingRound', 'id': 'bc7479a3-0ea8-46aa-ae4f-9615d1588cc8', 'fundingType': 'series_b'};None;b;startup;https://open.store/;['Internet']
Ally;Detroit;MI;United States;True;1000-5000;43;30;0;False;None;None;None;u;None;https://ally.com;['Finance']
easyJet;Luton;Luton;United Kingdom;True;>10000;35;18;0;False;None;None;None;u;None;https://www.easyjet.com/;['Aviation & Aerospace']
Norwegian Cruise Line Holdings;Miami;FL;United States;True;>10000;8;19;0;False;None;{'__typename': 'FundingRound', 'id': 'f9686c36-0be7-4c2e-8356-1ee174fdfbbd', 'fundingType': 'post_ipo_debt'};None;u;None;https://www.ncl.com/;['Travel & Leisure']
Ross Stores;Dublin;CA;United States;True;>10000;37;17;0;False;None;None;None;u;None;https://www.rossstores.com/;['Retail']
The Hartford;Hartford;CT;United States;True;>10000;47;35;0;False;None;None;None;u;None;https://www.thehartford.com/;['Finance', 'Insurance']
Freddie Mac;McLean;VA;United States;True;5000-10000;60;29;0;False;None;None;None;u;None;http://www.freddiemac.com/;['Finance']
AC Energy;Makati City;MM;Philippines;True;200-500;2;19;0;False;None;{'__typename': 'FundingRound', 'id': 'a128230f-9852-4e4b-afc1-0611007a3eb7', 'fundingType': 'debt_financing'};None;u;None;https://www.acenergy.com.ph/;['Energy']
Mayo Clinic;Rochester;MN;United States;True;>10000;31;20;0;False;None;None;None;u;other;https://www.mayoclinic.org/;['Hospital']
Mayo Clinic;Rochester;MN;United States;True;>10000;31;20;0;False;None;None;None;u;other;https://www.mayoclinic.org/;['Hospital']
Jabil;St. Petersburg;FL;United States;True;>10000;22;27;0;False;None;None;None;u;established;https://www.jabil.com/;['Manufacturing']
Canadian Tire Corporation;Toronto;ON;Canada;True;>10000;21;24;0;False;None;None;None;u;None;http://canadiantire.ca;['Retail']
MTN Group;Randburg;GP;South Africa;True;>10000;24;35;0;False;None;{'__typename': 'FundingRound', 'id': '5c0f377a-693a-4317-8c58-aca3fbb0efe7', 'fundingType': 'post_ipo_debt'};None;u;None;https://www.mtn.com/;['Telecommunications']
Rockwell Automation;Milwaukee;WI;United States;True;>10000;57;36;0;False;None;None;None;u;established;https://www.rockwellautomation.com/;['Automation']
Hinduja Global Solutions;Bengaluru;KA;India;True;>10000;21;25;0;False;None;None;None;u;established;https://www.teamhgs.com/;['Outsourcing']
Duke University;Durham;NC;United States;True;>10000;40;58;0;False;None;{'__typename': 'FundingRound', 'id': '12dd610d-bc13-44cb-ba5b-13d3404a32b0', 'fundingType': 'grant'};None;u;other;http://duke.edu;['Higher Education']
Western Union;Englewood;CO;United States;True;5000-10000;42;33;0;False;None;None;None;u;None;https://www.westernunion.com/us/en/home.html;['Finance']
RedBird Capital Partners;New York;NY;United States;True;10-50;0;48;0;False;None;None;None;u;None;https://www.redbirdcap.com/;['Finance']
Booz Allen Hamilton;McLean;VA;United States;True;>10000;55;35;0;False;None;{'__typename': 'FundingRound', 'id': '9ebd02dc-3981-48de-b2c2-cb4615f9e951', 'fundingType': 'post_ipo_debt'};None;u;established;http://bah.com;['Information Technology']
Ontario Power Generation;Toronto;Ontario;Canada;True;5000-10000;9;21;0;False;None;None;None;u;None;https://www.opg.com/;['Utilities']
BASF;Ludwigshafen;RP;Germany;True;>10000;14;19;0;False;None;{'__typename': 'FundingRound', 'id': '89c07e2c-7d91-48ac-9118-cc515f9b78e5', 'fundingType': 'non_equity_assistance'};None;u;None;https://www.basf.com/;['Chemicals']
GlobalFoundries;Santa Clara;CA;United States;True;>10000;12;29;0;False;None;None;None;u;established;https://www.globalfoundries.com/;['Consulting']
Technip Energies;Nanterre;None;France;True;10-50;2;26;0;False;None;None;None;u;None;https://www.technipenergies.com/;['Information Technology']
Supreme Optimization;San Juan;None;Puerto Rico;True;50-200;11;71;0;False;None;None;None;u;startup;https://www.supremeopti.com;['Advertising', 'Health Care', 'Life Sciences', 'Marketing']
Amway;Ada;MI;United States;True;>10000;23;19;0;False;None;None;None;u;None;https://www.amway.com/;['Consumer Goods']
Cross River;Fort Lee;NJ;United States;True;500-1000;19;34;0;False;None;None;None;u;None;http://crossriver.com;['Finance']
Cushman & Wakefield;Chicago;IL;United States;True;>10000;43;36;0;False;None;None;None;u;established;https://www.cushmanwakefield.com/;['Commercial Real Estate']
Keller Williams Realty;Austin;TX;United States;True;>10000;29;59;0;False;None;None;None;u;established;http://kw.com;['Real Estate']
Hudson's Bay Company;New York;NY;United States;True;>10000;20;29;0;False;None;{'__typename': 'FundingRound', 'id': '6ef3d8db-d86b-413d-b776-9924313e29da', 'fundingType': 'post_ipo_equity'};None;u;established;http://hbc.com;['Retail']
Hertz;Estero;FL;United States;True;>10000;29;23;0;False;None;None;None;u;None;http://www.hertz.com;['Travel & Leisure']
Gensler;San Francisco;CA;United States;True;5000-10000;16;179;0;False;None;None;None;u;established;http://gensler.com;['Architecture']
Afterpay;Melbourne;VIC;Australia;True;1000-5000;47;34;0;False;None;{'__typename': 'FundingRound', 'id': '1653adab-57e0-4012-851a-0b45c2a58af1', 'fundingType': 'post_ipo_equity'};None;u;startup;https://www.afterpay.com;['Finance', 'Information Technology']
Ecolab;Saint Paul;MN;United States;True;>10000;59;50;0;False;None;None;None;u;None;https://www.ecolab.com/;['Chemicals', 'Life Sciences', 'Utilities']
Cardinal Health;Dublin;OH;United States;True;>10000;70;32;0;False;None;{'__typename': 'FundingRound', 'id': '556c0231-1640-48e4-99d6-2f4c7892f6bd', 'fundingType': 'post_ipo_debt'};None;u;established;http://www.cardinalhealth.com/en.html;['Hospital']
Petroleum Development Oman;Muscat;Muscat Governorate;Oman;True;5000-10000;5;24;0;False;None;None;None;u;None;https://www.pdo.co.om/;['Energy']
Sun Life Financial;Toronto;ON;Canada;True;>10000;58;72;0;False;None;None;None;u;None;http://sunlife.com;['Finance']
Red Ventures;Fort Mill;SC;United States;True;1000-5000;21;25;0;False;None;{'__typename': 'FundingRound', 'id': 'af90927f-c326-47d6-a912-1f768c2f66fd', 'fundingType': 'private_equity'};None;u;established;http://www.redventures.com;['Consumer', 'Internet']
GSR;London;England;United Kingdom;True;200-500;2;43;0;False;None;None;None;u;None;https://www.gsr.io/;['Information Technology']
Alorica;Irvine;CA;United States;True;>10000;12;29;0;False;None;{'__typename': 'FundingRound', 'id': '7b34391a-7ef3-4a9c-a6ff-aa0d135716b8', 'fundingType': 'venture'};None;b;established;https://www.alorica.com/;['Outsourcing']
Five9;San Ramon;CA;United States;True;1000-5000;29;20;0;False;None;{'__typename': 'FundingRound', 'id': '2a7989e7-8e61-493e-93ef-40ec5619533b', 'fundingType': 'debt_financing'};None;u;None;https://www.five9.com/;['Software']
Banyan Treatment Center;Pompano Beach;FL;United States;True;500-1000;3;176;0;False;None;None;None;u;established;https://www.banyantreatmentcenter.com/;['Health Services']
Fnatic;London;England;United Kingdom;True;50-200;15;15;0;False;None;{'__typename': 'FundingRound', 'id': 'dcccfd21-11b9-48db-bcd5-a7d9619a26c1', 'fundingType': 'funding_round'};None;b;None;https://fnatic.com/;['Sports']
MetLife;New York;NY;United States;True;>10000;56;36;0;False;None;None;None;u;None;https://www.metlife.com/;['Insurance']
Telstra;Sydney;NSW;Australia;True;>10000;36;120;0;False;None;{'__typename': 'FundingRound', 'id': 'e224900d-d9b5-4f13-b289-6a26ab12330a', 'fundingType': 'grant'};None;u;startup;http://telstra.com;['Telecommunications']
TE Connectivity;Schaffhausen;SH;Switzerland;True;>10000;13;33;0;False;None;None;None;u;established;https://www.te.com/;['Manufacturing']
International Rescue Committee;New York;NY;United States;True;5000-10000;22;53;0;False;None;{'__typename': 'FundingRound', 'id': 'b7f2474e-70bf-4ff4-b212-1706c066ea70', 'fundingType': 'grant'};None;u;other;https://www.rescue.org/;['Non Profit']
Whatnot;Marina del Rey;CA;United States;True;50-200;7;145;0;False;None;{'__typename': 'FundingRound', 'id': '0457d5a6-30ff-430d-8eaf-957a93732bf9', 'fundingType': 'series_c'};None;b;startup;https://www.whatnot.com;['Consumer', 'Internet']
Diall;Boston;MA;United States;True;1-10;20;4;0;False;None;None;None;b;startup;https://www.diallapp.com/;['Health & Wellness']
Amman Mineral;Jakarta;None;Indonesia;True;5000-10000;1;10;0;False;None;None;None;u;None;https://www.amman.co.id/;['Mining']
Onomondo;København;None;Denmark;True;50-200;81;95;0;False;None;{'__typename': 'FundingRound', 'id': '763f2413-abbf-4c2c-ae1b-044742a29f7b', 'fundingType': 'series_a'};None;b;startup;https://onomondo.com/;['Information Technology']
BC Partners;London;England;United Kingdom;True;200-500;2;94;0;False;None;None;None;u;None;https://www.bcpartners.com/;['Venture Capital']
CSAA;Glendale;AZ;United States;True;1000-5000;17;11;0;False;None;None;None;u;established;https://csaa-insurance.aaa.com/content/aaa-ie/b2c/en/homepage.html;['Consumer Services', 'Insurance']
Aptiv;Dublin;County Dublin;Ireland;True;>10000;29;26;0;False;None;{'__typename': 'FundingRound', 'id': '6a79ab6d-ee7c-4555-957f-00149fe65d13', 'fundingType': 'venture'};None;u;established;https://aptiv.com;['Manufacturing']
Air France KLM;Paris;Île-de-France;France;True;>10000;28;28;0;False;None;None;None;u;None;https://www.airfranceklm.com/;['Aviation & Aerospace']
Accor;Issy-les-Moulineaux;IDF;France;True;>10000;20;25;0;False;None;None;None;u;established;https://group.accor.com/en;['Hotels & Hospitality']
Digital Currency Group;New York;NY;United States;True;10-50;4;24;0;False;None;None;None;u;None;http://dcg.co;['Finance']
Danaher;Washington;DC;United States;True;>10000;32;34;0;False;None;None;None;u;established;http://www.danaher.com/;['Medical Devices']
Ben & Jerry's;South Burlington;VT;United States;True;1000-5000;1;17;0;False;None;None;None;u;None;https://www.benjerry.com/;['Food & Beverage']
Hero MotoCorp;Nalagarh;HP;India;True;1000-5000;21;22;0;False;None;None;None;u;established;http://heromotocorp.com;['Automotive']
Kinsta;Los Angeles;CA;United States;True;200-500;0;247;0;False;None;None;None;u;None;https://kinsta.com;['Cloud', 'Web Development']
Oliver Wyman;New York;NY;United States;True;5000-10000;103;111;0;False;None;None;None;u;established;http://oliverwyman.com;['Consulting']
CN;Montréal;QC;Canada;True;>10000;16;37;0;False;None;None;None;u;None;http://cn.ca;['Transportation']
Balenciaga;Paris;None;France;True;1000-5000;2;9;0;False;None;None;None;u;None;https://www.balenciaga.com/;['Apparel & Fashion']
Oura Ring;Oulu;None;Finland;True;200-500;8;17;0;False;None;{'__typename': 'FundingRound', 'id': 'f5e248bb-5d7a-45a4-a153-68bab19303a9', 'fundingType': 'series_c'};None;u;None;http://ouraring.com;['Consumer', 'Health & Wellness']
Vivino;Copenhagen;None;Denmark;True;200-500;193;175;0;False;None;{'__typename': 'FundingRound', 'id': 'f7014b79-b65d-40dd-8088-8b5bedbf2928', 'fundingType': 'series_d'};None;u;established;http://www.vivino.com;['Beer, Wine & Spirits', 'Food & Beverage']
Concord Academy;Concord;MA;United States;True;50-200;0;39;0;False;None;None;None;u;None;https://concordacademy.org/;['Education']
Ajinomoto;Chuo City;Tokyo;Japan;True;>10000;2;21;0;False;None;None;None;u;None;http://ajinomoto.com;['Food & Beverage']
SM Prime Holdings;Pasay;None;Philippines;True;>10000;5;20;0;False;None;None;None;u;None;https://smprime.com/;['Real Estate']
Univision;Miami;FL;United States;True;1000-5000;31;43;0;False;None;None;None;u;established;https://www.univision.com/;['Media & Entertainment']
Kingsman Academy Public Charter School;Washington;DC;United States;True;50-200;50;61;0;False;None;None;None;b;other;https://www.kingsmanacademy.org;['Education', 'Non Profit']
Collins Aerospace;Charlotte;NC;United States;True;>10000;15;19;0;False;None;None;None;u;established;http://collinsaerospace.com;['Marketing']
MindTree;Bengaluru;KA;India;True;>10000;11;23;0;False;None;None;None;u;established;https://www.mindtree.com/;['Information Technology']
CRH;Dublin;County Dublin;Ireland;True;>10000;8;20;0;False;None;None;None;u;established;https://crh.com/;['Building Supplies']
Millennium Management;New York;NY;United States;True;1000-5000;9;50;0;False;None;None;None;u;established;https://www.mlp.com/;['Investment Management']
Kenya Airways;Nairobi;Nairobi County;Kenya;True;1000-5000;6;10;0;False;None;None;None;u;None;https://www.kenya-airways.com/us/en/;['Aviation & Aerospace']
Zoox;Foster City;CA;United States;True;1000-5000;45;32;0;False;None;{'__typename': 'FundingRound', 'id': 'd1b28d67-510a-47b3-84d3-8a0ab1ceb358', 'fundingType': 'convertible_note'};None;u;None;https://zoox.com/;['Automotive']
World Health Organization;Geneva 27;Genève;Switzerland;True;5000-10000;8;13;0;False;None;None;None;u;None;https://www.who.int/;['Government']
Network Rail;;England;United Kingdom;True;>10000;12;23;0;False;None;None;None;u;None;https://www.networkrail.co.uk/;['Transportation']
United Bank for Africa;Lagos;LA;Nigeria;True;>10000;13;45;0;False;None;None;None;u;None;https://www.ubagroup.com/;['Banking']
GUESS;Los Angeles;CA;United States;True;>10000;4;7;0;False;None;None;None;u;None;http://guess.com;['Apparel & Fashion']
Inova;Annandale;VA;United States;True;1000-5000;24;59;0;False;None;None;None;u;None;https://www.inova.org/;['Hospital']
Halliburton;Houston;TX;United States;True;>10000;30;26;0;False;None;None;None;u;None;http://www.halliburton.com/;['Energy']
Rosewood Hotel Group;;Hong Kong Island;Hong Kong;True;5000-10000;5;29;0;False;None;None;None;u;None;https://www.rosewoodhotelgroup.com/;['Hotels & Hospitality']
TuSimple;San Diego;CA;United States;True;500-1000;3;15;0;False;None;{'__typename': 'FundingRound', 'id': '8a093af3-09c4-4920-b358-629adafe16ab', 'fundingType': 'non_equity_assistance'};None;u;None;https://www.tusimple.com/;['Software']
Eberjey;Miami;FL;United States;True;50-200;47;71;0;False;None;None;None;b;established;https://eberjey.com/;['Apparel & Fashion', 'E-Commerce', 'Retail']
NCS Group;Singapore;None;Singapore;True;5000-10000;0;30;0;False;None;None;None;u;None;https://www.ncs.co/;['Information Technology']
Arrow Electronics;Centennial;CO;United States;True;>10000;37;26;0;False;None;None;None;u;established;http://arrow.com;['Information Technology']
Houston ISD;Houston;TX;United States;True;>10000;2;25;0;False;None;None;None;u;None;https://www.houstonisd.org/;['Education']
Avon;Rye;NY;United States;True;>10000;12;26;0;False;None;None;None;u;None;https://www.avonworldwide.com/;['Beauty & Cosmetics']
GroupM;London;Greater London;United Kingdom;True;>10000;20;18;0;False;None;None;None;u;established;http://groupm.com;['Marketing']
Legalist;San Francisco;CA;United States;True;10-50;0;50;0;False;None;{'__typename': 'FundingRound', 'id': '656e55c0-b391-41d9-931b-47256d371e3f', 'fundingType': 'venture'};None;u;None;https://www.legalist.com/;['Legal']
M&T Bank;Buffalo;NY;United States;True;>10000;27;35;0;False;None;None;None;u;established;https://www.mtb.com;['Finance']
Engie Group;Paris;IDF;France;True;>10000;26;35;0;False;None;{'__typename': 'FundingRound', 'id': '1f93d166-27c2-4879-86a8-dff7a6381cdf', 'fundingType': 'post_ipo_equity'};None;u;established;https://www.engie.com/;['Energy']
JC Atkinson & Son;;England;United Kingdom;True;50-200;17;55;0;False;None;None;None;u;established;https://www.coffins.co.uk;['Manufacturing']
PetSmart;Phoenix;AZ;United States;True;>10000;20;13;0;False;None;{'__typename': 'FundingRound', 'id': 'bb1f4873-c725-41b9-8dfb-9b3356ae2d98', 'fundingType': 'post_ipo_equity'};None;u;None;http://petsmart.com;['Retail']
Principal;Des Moines;IA;United States;True;>10000;36;37;0;False;None;None;None;u;None;https://www.principal.com/;['Finance']
Brooklyn Nets;New York;NY;United States;True;200-500;4;38;0;False;None;None;None;u;None;http://brooklynnets.com;['Sports']
MDEC;Cyberjaya;Selangor;Malaysia;True;200-500;0;11;0;False;None;None;None;u;None;http://mdec.my;['Government']
XPO Logistics;Greenwich;CT;United States;True;>10000;60;32;0;False;None;None;None;u;established;https://www.xpo.com/;['Transportation']
Kimco Realty;New Hyde Park;NY;United States;True;200-500;7;36;0;False;None;{'__typename': 'FundingRound', 'id': 'a16f2f29-a97b-4001-8e55-8f2018032489', 'fundingType': 'post_ipo_debt'};None;u;None;https://www.kimcorealty.com/default.aspx;['Real Estate']
Avaya;Durham;NC;United States;True;5000-10000;46;34;0;False;None;{'__typename': 'FundingRound', 'id': 'df25dcef-5e77-4578-90d6-98973fbd51fd', 'fundingType': 'post_ipo_debt'};None;u;established;http://avaya.com;['Information Technology']
Province West;Irvine;CA;United States;True;1-10;3;7;0;False;None;None;None;u;None;http://provincewest.com;['Consulting']
Ascension Health;St. Louis;MO;United States;True;>10000;29;24;0;False;None;None;None;u;other;http://ascensionhealth.org;['Hospital']
Jefferson Health New Jersey;Voorhees Township;NJ;United States;True;5000-10000;5;53;0;False;None;None;None;u;None;http://kennedyhealth.org;['Hospital']
The New School;New York;NY;United States;True;1000-5000;4;55;0;False;None;None;None;u;other;http://newschool.edu;['Higher Education']
Capital Constellation;New York;NY;United States;True;10-50;0;24;0;False;None;None;None;u;None;http://capitalconstellation.com;['Investment Management']
RSPCA;Horsham;West Sussex;United Kingdom;True;1000-5000;0;10;0;False;None;None;None;u;None;https://www.rspca.org.uk/;['Non Profit']
Greensill;London;England;United Kingdom;True;50-200;11;27;0;False;None;None;None;u;None;https://www.greensill.com/;['Finance']
Razorpay;Bengaluru;KA;India;True;1000-5000;30;24;0;False;None;{'__typename': 'FundingRound', 'id': '1011a9ff-0b99-4bd9-a05c-789e1f6b4fc9', 'fundingType': 'series_f'};None;u;startup;https://razorpay.com/;['Software']
Noom;New York;NY;United States;True;1000-5000;29;62;0;False;None;{'__typename': 'FundingRound', 'id': '3014d271-1465-434a-be9a-89bf44190179', 'fundingType': 'series_f'};None;u;startup;http://www.noom.com;['Health & Wellness']
Jeunesse Global;Lake Mary;FL;United States;True;500-1000;6;9;0;False;None;None;None;u;None;https://www.jeunesseglobal.com/;['Health & Wellness']
Arqit;London;England;United Kingdom;True;50-200;1;28;0;False;None;{'__typename': 'FundingRound', 'id': 'eea5f234-9cc6-466e-be7b-cd0fe0c3cfdb', 'fundingType': 'post_ipo_equity'};None;u;None;http://arqit.io;['Information Technology']
Howden Group Holdings;London;Greater London;United Kingdom;True;500-1000;0;24;0;False;None;None;None;u;None;http://howdengroupholdings.com;['Insurance']
ABB;Zürich;Zürich;Switzerland;True;>10000;63;20;0;False;None;None;None;u;None;http://global.abb;['Manufacturing']
Jacksonville Jaguars;Jacksonville;FL;United States;True;200-500;53;267;0;False;None;None;None;u;None;https://www.jaguars.com/;['Sports']
AIG;New York;NY;United States;True;>10000;85;40;0;False;None;None;None;u;other;https://www.aig.com/;['Insurance']
Powerside;Alameda;CA;United States;True;50-200;35;108;0;False;None;{'__typename': 'FundingRound', 'id': '97bb5785-1e7d-4b5a-be39-f5e98f1f11cf', 'fundingType': 'series_a'};None;b;established;https://powerside.com/;['Electronics', 'Energy']
Balfour Beatty;;England;United Kingdom;True;>10000;24;19;0;False;None;None;None;u;established;http://balfourbeatty.com;['Construction']
Khan Academy;Mountain View;CA;United States;True;50-200;5;42;0;False;None;{'__typename': 'FundingRound', 'id': 'f10f97d5-ae83-4f99-85ce-5334330fa1d9', 'fundingType': 'grant'};None;u;None;http://khanacademy.org;['Internet']
Faraday Future;Gardena;CA;United States;True;1000-5000;23;36;0;False;None;{'__typename': 'FundingRound', 'id': 'e92128ba-5d6b-40e4-abc8-28cdc301e744', 'fundingType': 'convertible_note'};None;u;None;https://www.ff.com/;['Automotive']
Dollar Tree;Chesapeake;VA;United States;True;>10000;31;24;0;False;None;{'__typename': 'FundingRound', 'id': 'a5714b48-ea62-4033-8e7f-46bfbf299a20', 'fundingType': 'post_ipo_equity'};None;u;None;https://www.dollartree.com/;['Retail']
Jackson Health System;Miami;FL;United States;True;>10000;1;36;0;False;None;None;None;u;None;https://jacksonhealth.org/;['Hospital']
DaVita;Denver;CO;United States;True;>10000;31;18;0;False;None;{'__typename': 'FundingRound', 'id': '590d8b9b-fb57-4556-a3be-1cb743ccffb4', 'fundingType': 'post_ipo_debt'};None;u;None;https://www.davita.com/;['Hospital']
Carlsberg Group;Copenhagen;None;Denmark;True;>10000;43;20;0;False;None;None;None;u;None;https://carlsberggroup.com/;['Food & Beverage']
Aviva;;England;United Kingdom;True;>10000;36;26;0;False;None;None;None;u;None;http://aviva.com;['Finance']
Gazprom;Moscow;None;Russia;True;>10000;7;31;0;False;None;{'__typename': 'FundingRound', 'id': 'fab8e22e-521e-4d6e-8081-2c2d1796c671', 'fundingType': 'post_ipo_debt'};None;u;None;http://www.gazprom.com/;['Energy']
Realtor.com;Santa Clara;CA;United States;True;1000-5000;9;43;0;False;None;{'__typename': 'FundingRound', 'id': '53b2ab8e-c91a-4d9d-98a4-4074ecc3cbb8', 'fundingType': 'series_a'};None;u;None;https://www.realtor.com/;['Property Management', 'Software']
SBM Management Services;McClellan Park;CA;United States;True;5000-10000;4;12;0;False;None;None;None;u;None;http://www.sbmmanagement.com/;['Construction']
Ripple;San Francisco;CA;United States;True;500-1000;60;26;0;False;None;{'__typename': 'FundingRound', 'id': 'af760395-9218-4463-a433-784ba664dbc1', 'fundingType': 'series_b'};None;u;None;https://ripple.com/;['Finance', 'Internet']
SC30;Oakland;CA;United States;True;1-10;1;13;0;False;None;None;None;u;None;http://sc30.com;['Investment Management']
Minnesota Vikings;Eden Prairie;MN;United States;True;200-500;5;267;0;False;None;None;None;u;None;https://www.vikings.com/;['Sports']
JMB Environmental Consulting;Alexandria;NSW;Australia;True;10-50;14;21;0;False;None;None;None;u;established;https://jmbec.com.au;[]
Medical College of Wisconsin;Wauwatosa;WI;United States;True;5000-10000;3;31;0;False;None;None;None;u;None;https://www.mcw.edu/;['Higher Education']
Ramp;New York;NY;United States;True;200-500;27;20;0;False;None;{'__typename': 'FundingRound', 'id': '72b465a6-ca60-46a5-be41-6ed1cc5a9d59', 'fundingType': 'series_c'};None;b;established;https://ramp.com/;['Finance', 'FinTech']
Headspace;Santa Monica;CA;United States;True;200-500;90;28;0;False;None;{'__typename': 'FundingRound', 'id': '4d924aec-080a-49df-88ab-6d39ffef6d37', 'fundingType': 'secondary_market'};None;u;None;https://www.headspace.com/;['Consumer', 'Health & Wellness']
JAB Holding;Washington;DC;United States;True;10-50;0;15;0;False;None;None;None;u;None;https://www.jabholco.com/;['Banking']
Andreessen Horowitz;Menlo Park;CA;United States;True;200-500;133;54;0;False;None;None;None;u;established;https://a16z.com/;['Finance', 'Venture Capital']
On Deck;San Francisco;CA;United States;True;50-200;50;81;0;False;None;{'__typename': 'FundingRound', 'id': 'c3249d5d-4e16-4a3d-ac8d-f0ea0a53cf2f', 'fundingType': 'series_a'};None;u;startup;https://www.beondeck.com/;['Internet']
Shop Circle;London;England;United Kingdom;True;50-200;7;88;0;False;None;None;None;u;startup;https://shopcircle.co/;['E-Commerce', 'Software']
IXL Learning;San Mateo;CA;United States;True;500-1000;7;14;0;False;None;None;None;u;None;https://www.ixl.com/;['E-Learning']
Chicago Public Schools;Chicago;IL;United States;True;>10000;8;25;0;False;None;None;None;u;startup;https://www.cps.edu/;['Education']
Bank of China Hong Kong;None;None;Hong Kong;True;>10000;1;14;0;False;None;None;None;u;None;https://www.bochk.com/;['Banking']
Volvo Group;;Västra Götalands län;Sweden;True;>10000;62;43;0;False;None;None;None;u;established;http://volvogroup.com;['Automotive']
The Nicholas Center;None;None;None;None;50-200;5;79;0;False;None;None;None;u;other;https://tncnewyork.org;['Family', 'Support Services']
Hyatt;Chicago;IL;United States;True;>10000;17;14;0;False;None;None;None;u;None;https://www.hyatt.com/;['Travel & Leisure']
Cherre;New York;NY;United States;True;50-200;4;105;0;False;None;{'__typename': 'FundingRound', 'id': '84307e8a-83d3-4119-8c2d-dc75be2c5aec', 'fundingType': 'series_b'};None;u;startup;https://www.cherre.com;['AI/ML', 'Analytics', 'Commercial Real Estate', 'Data', 'Enterprise Software', 'Geospatial', 'Information Technology', 'Real Estate', 'Software Engineering']
Stancor Group;Mumbai;MH;India;True;10-50;10;14;0;False;None;None;None;b;established;https://www.stancor.in;['Energy', 'Logistics & Supply Chain', 'Manufacturing', 'Transportation']
CLASP;None;None;None;None;50-200;56;76;0;False;None;None;None;b;other;https://clasp.ngo;['Sustainability']
Société Générale;Paris;Île-de-France;France;True;>10000;45;71;0;False;None;None;None;u;established;https://www.societegenerale.com/en/home;['Banking']
Cincinnati Bengals;Cincinnati;OH;United States;True;200-500;6;66;0;False;None;None;None;u;None;https://www.bengals.com/;['Sports']
John Keells Group;Colombo;WP;Sri Lanka;True;>10000;1;7;0;False;None;None;None;u;None;https://www.keells.com/;['Travel & Leisure']
Toast;Boston;MA;United States;True;1000-5000;52;28;0;False;None;{'__typename': 'FundingRound', 'id': '18337c2e-2f6f-4d13-89bb-73b4b374aafa', 'fundingType': 'series_f'};None;u;established;http://toasttab.com;['Software']
